Taxon_id,Official_name_NCBI
1797593,RIFCSPLOWO201FULL4914Candidatus
1797594,RIFCSPLOWO201FULL5028Candidatus
1797595,GWA25015Chlamydiae
1797601,RIFCSPHIGHO212FULL278Chlamydiae
1797603,RIFCSPHIGHO212FULL4911Chlamydiae
1797610,RIFCSPLOWO212FULL4520Chlamydiae
1797612,GWB24920Chloroflexi
1797613,GWB25436Chloroflexi
1797616,GWC27318Chloroflexi
1797623,RBG135021Chloroflexi
1797625,RBG135136Chloroflexi
1797626,RBG135152Chloroflexi
1797641,RBG16488Chloroflexi
1797648,RBG165418Chloroflexi
1797649,RBG165611Chloroflexi
1797651,RBG165711Chloroflexi
1797656,RBG166022Chloroflexi
1797657,RBG166312Chloroflexi
1797658,RBG166432Chloroflexi
1797659,RBG166443Chloroflexi
1797660,RBG166814Chloroflexi
1797661,RBG166914Chloroflexi
1797662,RBG167013Chloroflexi
1797663,RBG167214Chloroflexi
1797669,RBG19FTCOMBO5516Chloroflexi
1797672,RIFCSPLOWO202FULL7116Chloroflexi
1797679,GWD23219Clostridiales
1797680,GWD23259Clostridiales
1797681,GWE23210Clostridiales
1797682,GWF23610Clostridiales
1797683,GWF23885Clostridiales
1797689,RIFCSPHIGHO212FULL4417Candidatus
1797690,RIFCSPLOWO201FULL4810Candidatus
1797692,RIFCSPLOWO202FULL4511Candidatus
1797693,RIFCSPLOWO212FULL4311Candidatus
1797696,RIFCSPHIGHO212FULL4215Coxiella
1797711,RIFCSPHIGHO201FULL4111Candidatus
1797714,RIFCSPHIGHO202FULL4016bCandidatus
1797715,RIFCSPHIGHO202FULL4017Candidatus
1797716,RIFCSPHIGHO202FULL4215Candidatus
1797724,RIFCSPLOWO201FULL379Candidatus
1797725,RIFCSPLOWO201FULL3811bCandidatus
1797727,RIFCSPLOWO201FULL4118Candidatus
1797729,RIFCSPLOWO201FULL4226Candidatus
1797731,RIFCSPLOWO2024111Candidatus
1797732,RIFCSPLOWO202FULL4011Candidatus
1797736,RIFCSPLOWO212FULL4116Candidatus
1797737,RIFOXYA1FULL4114Candidatus
1797746,GWA26395Curvibacter
1797747,GWA264110Curvibacter
1797756,RIFCSPHIGHO212FULL5321Candidatus
1797758,RIFCSPHIGHO201FULL3637Candidatus
1797760,RIFCSPHIGHO201FULL388Candidatus
1797768,RIFCSPHIGHO202FULL3613Candidatus
1797775,RIFCSPHIGHO202FULL4114Candidatus
1797780,RIFCSPHIGHO212FULL4311Candidatus
1797783,RIFCSPLOWO201FULL3710Candidatus
1797785,RIFCSPLOWO201FULL3912Candidatus
1797788,RIFCSPLOWO201FULL4027Candidatus
1797789,RIFCSPLOWO201FULL4132Candidatus
1797790,RIFCSPLOWO201FULL4315Candidatus
1797794,RIFCSPLOWO202FULL3815Candidatus
1797795,RIFCSPLOWO202FULL3818Candidatus
1797796,RIFCSPLOWO202FULL3913Candidatus
1797802,GWA23816Deltaproteobacteria
1797804,GWA24319Deltaproteobacteria
1797805,GWA24512Deltaproteobacteria
1797808,GWA25412Deltaproteobacteria
1797809,GWA25510Deltaproteobacteria
1797811,GWA25713Deltaproteobacteria
1797814,GWB25519Deltaproteobacteria
1797816,GWC24211Deltaproteobacteria
1797818,GWC25546Deltaproteobacteria
1797820,GWC26514Deltaproteobacteria
1797824,GWF24212Deltaproteobacteria
1797825,RBG134322Deltaproteobacteria
1797827,RBG134915Deltaproteobacteria
1797829,RBG135211Deltaproteobacteria
1797832,RBG135819Deltaproteobacteria
1797834,RBG136114Deltaproteobacteria
1797835,RBG136510Deltaproteobacteria
1797837,RBG164411Deltaproteobacteria
1797840,RBG164923Deltaproteobacteria
1797842,RBG165411Deltaproteobacteria
1797843,RBG165418Deltaproteobacteria
1797845,RBG165817Deltaproteobacteria
1797846,RBG166485Deltaproteobacteria
1797847,RBG166615Deltaproteobacteria
1797856,RIFCSPHIGHO201FULL4349Deltaproteobacteria
1797858,RIFCSPHIGHO202FULL4011Deltaproteobacteria
1797862,RIFCSPHIGHO202FULL4416Deltaproteobacteria
1797867,RIFCSPHIGHO212FULL439Deltaproteobacteria
1797874,RIFCSPLOWO2025612Deltaproteobacteria
1797879,RIFCSPLOWO202FULL468Deltaproteobacteria
1797881,RIFCSPLOWO202FULL5016Deltaproteobacteria
1797887,RIFCSPLOWO212FULL4028Deltaproteobacteria
1797894,RIFCSPLOWO212FULL6019Deltaproteobacteria
1797902,RIFOXYD12FULL509Deltaproteobacteria
1797903,RIFOXYD12FULL5323Deltaproteobacteria
1797904,RIFOXYD12FULL5516Deltaproteobacteria
1797905,RIFOXYD12FULL5624Deltaproteobacteria
1797906,RIFOXYD12FULL5712Deltaproteobacteria
1797911,RIFOXYA12FULL4616Desulfobacula
1797913,GWB25626Desulfobacterales
1797915,GWA2659Desulfovibrionales
1797916,GWC26120Desulfuromonadales
1797921,GWA25134Elusimicrobia
1797922,GWA25646Elusimicrobia
1797923,GWA26142Elusimicrobia
1797924,GWA26223Elusimicrobia
1797926,GWA26618Elusimicrobia
1797927,GWA26924Elusimicrobia
1797928,GWB26316Elusimicrobia
1797929,GWB26322Elusimicrobia
1797935,GWC26444Elusimicrobia
1797937,GWD26328Elusimicrobia
1797939,GWF26230Elusimicrobia
1797942,RIFCSPHIGHO202FULL3936Elusimicrobia
1797945,RIFCSPLOWO201FULL5410Elusimicrobia
1797946,RIFCSPLOWO201FULL5912Elusimicrobia
1797948,RIFCSPLOWO201FULL6413Elusimicrobia
1797952,RIFCSPLOWO212FULL599Elusimicrobia
1797957,RIFOXYA2FULL3919Elusimicrobia
1797959,RIFOXYA2FULL4753Elusimicrobia
1797961,RIFOXYA2FULL5338Elusimicrobia
1797962,RIFOXYA2FULL588Elusimicrobia
1797967,RIFOXYB2FULL487Elusimicrobia
1797968,RIFOXYB2FULL497Elusimicrobia
1797969,RIFOXYB2FULL5012Elusimicrobia
1797971,RIFOXYC2FULL3412Elusimicrobia
1797973,RIFOXYD2FULL3415Elusimicrobia
1797977,RBG135723Euryarchaeota
1797980,RBG166727Euryarchaeota
1797983,RBG19FTCOMBO5621Euryarchaeota
1797984,RBG19FTCOMBO6917Euryarchaeota
1797985,RBG133914Candidatus
1797988,RIFCSPLOWO202FULL4515Candidatus
1797989,RIFCSPLOWO202FULL4521Candidatus
1797994,RIFOXYA2FULL4719Candidatus
1797995,RIFOXYA2FULL479Candidatus
1798000,RIFOXYC12FULL3455Candidatus
1798002,RIFOXYC2FULL3612Candidatus
1798009,RIFOXYD2FULL3916Candidatus
1798010,GWE25113Firmicutes
1798013,GWA23526Flavobacteria
1798014,GWF1327Flavobacteria
1798015,RIFCSPLOWO212FULL317Flavobacteria
1798016,RIFCSPLOWO212FULL3511Flavobacteria
1798018,CandidatusFluviicola
1798168,NOR37Pseudobutyrivibrio
1798182,Gilliamellabombicola
1798183,Gilliamellaintestini
1798184,DSM11001
1798186,OR37Pseudobutyrivibrio
1798193,HL111Erythrobacter
1798195,OK242Collimonas
1798213,TunPSC045I4Pseudovibrio
1798214,CL154Leifsonia
1798222,157MFLeifsonia
1798223,21MFCrub11Leifsonia
1798225,Hel131208Formosa
1798227,DSM46786
1798228,DSM46838
1798239,329MFShaLuteibacter
1798243,GWA254124Gallionellales
1798244,GWA25518Gallionellales
1798247,GWA26018Gallionellales
1798254,RIFCSPLOWO202FULL5747Gallionellales
1798257,RIFCSPLOWO212FULL5922Gallionellales
1798261,GWE23716Gammaproteobacteria
1798262,GWE24236Gammaproteobacteria
1798263,GWF24113Gammaproteobacteria
1798266,RBG165712Gammaproteobacteria
1798271,RIFCSPHIGHO202FULL4213Gammaproteobacteria
1798272,RIFCSPHIGHO202FULL4243Gammaproteobacteria
1798274,RIFCSPHIGHO212FULL3523Gammaproteobacteria
1798275,RIFCSPHIGHO212FULL3630Gammaproteobacteria
1798276,RIFCSPHIGHO212FULL3714Gammaproteobacteria
1798277,RIFCSPHIGHO212FULL3734Gammaproteobacteria
1798278,RIFCSPHIGHO212FULL3811Gammaproteobacteria
1798279,RIFCSPHIGHO212FULL3814Gammaproteobacteria
1798280,RIFCSPHIGHO212FULL3924Gammaproteobacteria
1798281,RIFCSPHIGHO212FULL4019Gammaproteobacteria
1798283,RIFCSPHIGHO212FULL4120Gammaproteobacteria
1798285,RIFCSPHIGHO212FULL4210Gammaproteobacteria
1798286,RIFCSPHIGHO212FULL4213Gammaproteobacteria
1798287,RIFCSPHIGHO212FULL4328Gammaproteobacteria
1798288,RIFCSPHIGHO212FULL4512Gammaproteobacteria
1798293,RIFCSPLOWO202FULL3811Gammaproteobacteria
1798299,RIFCSPLOWO202FULL5710Gammaproteobacteria
1798301,RIFCSPLOWO2124711Gammaproteobacteria
1798305,RIFCSPLOWO212FULL5210Gammaproteobacteria
1798308,RIFOXYD12FULL6137Gammaproteobacteria
1798316,GWC25311Geobacteraceae
1798317,GWC25520Geobacteraceae
1798318,GWC25844Geobacteraceae
1798325,RIFCSPHIGHO201FULL4523Candidatus
1798331,RIFCSPHIGHO2024316Candidatus
1798332,RIFCSPHIGHO202FULL4332Candidatus
1798338,RIFCSPHIGHO202FULL4620Candidatus
1798342,RIFCSPHIGHO212FULL4422Candidatus
1798351,RIFCSPLOWO201FULL4534Candidatus
1798357,RIFCSPLOWO202FULL4337Candidatus
1798364,RIFCSPLOWO212FULL4415Candidatus
1798366,RIFCSPLOWO212FULL4432Candidatus
1798368,RIFOXYD1FULL4821Candidatus
1798370,RBG134510Candidatus
1798371,RBG16378Candidatus
1798373,RBG16437Candidatus
1798374,RBG165211Candidatus
1798375,RIFCSPHIGHO201FULL3910Candidatus
1798377,RIFCSPHIGHO201FULL4212Candidatus
1798381,RIFCSPHIGHO201FULL4748Candidatus
1798382,RIFCSPHIGHO202FULL3911Candidatus
1798383,RIFCSPHIGHO202FULL3914Candidatus
1798384,RIFCSPHIGHO202FULL4013Candidatus
1798385,RIFCSPHIGHO202FULL4024Candidatus
1798391,RIFCSPLOWO201FULL4222Candidatus
1798392,RIFCSPLOWO201FULL4311bCandidatus
1798396,RIFCSPLOWO201FULL4910Candidatus
1798401,RIFOXYB1FULL4711Candidatus
1798404,RIFCSPHIGHO202FULL4216Candidatus
1798405,RIFCSPHIGHO212FULL4816Candidatus
1798406,RIFCSPLOWO201FULL4028Candidatus
1798407,RIFCSPLOWO201FULL4418Candidatus
1798409,RIFCSPLOWO202FULL4113bCandidatus
1798410,RIFCSPLOWO202FULL4510cCandidatus
1798420,GWA25416Ignavibacteria
1798421,GWA25511Ignavibacteria
1798422,GWA25525Ignavibacteria
1798427,GWC23612Ignavibacteria
1798430,GWF2339Ignavibacteria
1798433,RBG163414Ignavibacteria
1798452,RIFOXYC2FULL3521Ignavibacteria
1798453,RIFOXYC2FULL3825Ignavibacteria
1798454,RIFOXYD12FULL368Ignavibacteria
1798462,RIFOXYA2FULL4312Candidatus
1798468,GWA15412Candidatus
1798470,RIFCSPHIGHO202FULL4520Candidatus
1798471,RIFCSPLOWO201FULL4525bCandidatus
1798473,RIFCSPLOWO212FULL4211Candidatus
1798474,GWA2509Candidatus
1798475,RIFCSPHIGHO201FULL4622Candidatus
1798480,RIFCSPHIGHO201FULL5329Candidatus
1798481,RIFCSPHIGHO201FULL5331Candidatus
1798482,RIFCSPHIGHO201FULL5436Candidatus
1798491,RIFCSPHIGHO202FULL4934Candidatus
1798492,RIFCSPHIGHO202FULL5050Candidatus
1798494,RIFCSPHIGHO202FULL5411bCandidatus
1798495,RIFCSPHIGHO202FULL5422Candidatus
1798496,RIFCSPHIGHO202FULL5517Candidatus
1798497,RIFCSPHIGHO202FULL5520Candidatus
1798499,RIFCSPHIGHO202FULL5630Candidatus
1798500,RIFCSPHIGHO202FULL5921Candidatus
1798507,RIFCSPLOWO201FULL5024Candidatus
1798508,RIFCSPLOWO201FULL5121Candidatus
1798510,RIFCSPLOWO201FULL5236Candidatus
1798512,RIFCSPLOWO201FULL5413Candidatus
1798513,RIFCSPLOWO201FULL5420Candidatus
1798515,RIFCSPLOWO201FULL5424Candidatus
1798516,RIFCSPLOWO201FULL5519Candidatus
1798517,RIFCSPLOWO201FULL5525Candidatus
1798525,RIFCSPLOWO212FULL4526Candidatus
1798531,RIFOXYB1FULL4614Candidatus
1798533,RIFOXYD1FULL4714Candidatus
1798535,Kazanbacterium
1798536,Kazanbacterium
1798539,Kazanbacterium
1798540,RIFCSPHIGHO202FULL4214Candidatus
1798542,RIFCSPHIGHO212FULL4817Candidatus
1798543,RIFCSPLOWO201FULL4811Candidatus
1798546,RIFOXYA2FULL3824Candidatus
1798550,RIFCSPLOWO201FULL4510Candidatus
1798551,RIFCSPLOWO201FULL5215Candidatus
1798553,RIFCSPLOWO202FULL4811Candidatus
1798556,RIFOXYC2FULL4512Candidatus
1798557,RIFOXYD1FULL3729Candidatus
1798561,RIFCSPHIGHO202FULL3913Candidatus
1798564,RIFCSPLOWO202FULL4216Candidatus
1798567,RIFCSPHIGHO212FULL3511Legionellales
1798568,RIFCSPHIGHO212FULL3714Legionellales
1798570,GWF23869Lentisphaerae
1798571,GWF24416Lentisphaerae
1798572,GWF24514Lentisphaerae
1798573,GWF24921Lentisphaerae
1798574,GWF25093Lentisphaerae
1798576,GWF25735Lentisphaerae
1798582,RIFOXYC12FULL6016Lentisphaerae
1798586,RIFCSPHIGHO201FULL3615Candidatus
1798588,RIFCSPHIGHO201FULL3717Candidatus
1798591,RIFCSPHIGHO201FULL3826Candidatus
1798593,RIFCSPHIGHO201FULL4010Candidatus
1798595,RIFCSPHIGHO201FULL4016Candidatus
1798598,RIFCSPHIGHO201FULL4115Candidatus
1798602,RIFCSPHIGHO202FULL3713Candidatus
1798603,RIFCSPHIGHO202FULL3718Candidatus
1798605,RIFCSPHIGHO202FULL4018Candidatus
1798607,RIFCSPHIGHO202FULL4212Candidatus
1798614,RIFCSPLOWO201FULL3613Candidatus
1798615,RIFCSPLOWO201FULL3654Candidatus
1798620,RIFCSPLOWO201FULL3821Candidatus
1798622,RIFCSPLOWO201FULL3910Candidatus
1798632,RIFCSPLOWO202FULL4018Candidatus
1798644,GWB1496Candidatus
1798647,RIFCSPHIGHO201FULL5728Candidatus
1798649,RIFCSPLOWO201FULL4515Candidatus
1798650,RIFCSPLOWO201FULL5225Candidatus
1798652,RIFCSPLOWO201FULL5620Candidatus
1798653,RIFCSPLOWO212FULL6015Candidatus
1798656,RIFOXYD1FULL3611Candidatus
1798657,RIFCSPHIGHO201FULL4120Candidatus
1798661,RIFCSPHIGHO202FULL5013Candidatus
1798662,RIFCSPHIGHO202FULL5018Candidatus
1798664,RIFCSPHIGHO202FULL5417Candidatus
1798665,RIFCSPLOWO201FULL5020Candidatus
1798667,RIFCSPLOWO202FULL5111Candidatus
1798676,RIFCSPHIGHO202FULL4113Candidatus
1798677,RIFCSPHIGHO202FULL4135Candidatus
1798680,RIFCSPHIGHO202FULL4714Candidatus
1798682,RIFCSPHIGHO202FULL509bCandidatus
1798683,RIFCSPHIGHO202FULL5114Candidatus
1798685,RIFCSPLOWO201FULL3334Candidatus
1798688,RIFCSPLOWO202FULL4322Candidatus
1798689,RIFCSPLOWO202FULL4411Candidatus
1798690,RIFCSPLOWO202FULL4716Candidatus
1798692,RIFCSPLOWO212FULL4312Candidatus
1798697,RIFOXYB1FULL4015Candidatus
1798702,RIFOXYC2FULL398Candidatus
1798704,RIFOXYC2FULL4228Candidatus
1798705,RIFOXYD1FULL4023Candidatus
1798706,RIFOXYD12FULL3317Candidatus
1798709,RIFOXYD2FULL4114Candidatus
1798802,Methylothermaceaebacteria
1798803,20Alkalibacterium
1798805,Pararhizobiumantarcticum
1799664,SCGCAG212E16
1799789,Paraglaciecolahydrolytica
1801604,GWA2349Candidatus
1801606,GWF23715Candidatus
1801607,RIFCSPHIGHO202FULL3412Candidatus
1801609,RIFCSPLOWO212FULL3511Candidatus
1801611,RIFOXYA2FULL329Candidatus
1801615,RIFCSPLOWO202FULL4514Methylotenera
1801619,OK412Collimonas
1801620,OK307Collimonas
1801629,MITS9508Synechococcus
1801630,MITS9509Synechococcus
1801632,RBG16369Candidatus
1801637,RIFCSPHIGHO201FULL5431Candidatus
1801638,RIFCSPHIGHO201FULL5524Candidatus
1801639,RIFCSPHIGHO202FULL4012bCandidatus
1801643,RIFCSPLOWO212FULL4812Candidatus
1801646,RIFOXYA12FULL3519Candidatus
1801648,RIFOXYA2FULL4315Candidatus
1801649,RIFOXYB1FULL4319Candidatus
1801654,RIFOXYC12FULL3613Candidatus
1801658,NC10bacterium
1801660,RBG133615Candidatus
1801663,RBG134211Candidatus
1801668,RIFCSPHIGHO202FULL4313Candidatus
1801672,RIFCSPLOWO201FULL4332Candidatus
1801677,RIFOXYB1FULL4015Candidatus
1801689,RIFCSPLOWO2123915Nitrospinae
1801691,GWA24611Nitrospirae
1801697,GWC25713Nitrospirae
1801698,GWC2579Nitrospirae
1801702,GWF24413Nitrospirae
1801708,RBG166422Nitrospirae
1801712,RIFCSPHIGHO201FULL6617Nitrospirae
1801717,RIFCSPLOWO202FULL6214Nitrospirae
1801725,RIFCSPLOWO202FULL4513Candidatus
1801726,RIFCSPLOWO212FULL4113Candidatus
1801730,RIFCSPHIGHO201FULL37110Candidatus
1801731,RIFCSPHIGHO201FULL3725Candidatus
1801732,RIFCSPHIGHO201FULL3819Candidatus
1801735,RIFCSPHIGHO201FULL399Candidatus
1801737,RIFCSPHIGHO201FULL4012Candidatus
1801743,RIFCSPHIGHO201FULL4216Candidatus
1801746,RIFCSPHIGHO2024118Candidatus
1801748,RIFCSPHIGHO202FULL3513Candidatus
1801750,RIFCSPHIGHO202FULL3713Candidatus
1801752,RIFCSPHIGHO202FULL3815Candidatus
1801754,RIFCSPHIGHO202FULL4118Candidatus
1801756,RIFCSPHIGHO202FULL4219Candidatus
1801762,RIFCSPHIGHO212FULL4219Candidatus
1801763,RIFCSPHIGHO212FULL4422bCandidatus
1801764,RIFCSPLOWO201FULL3317Candidatus
1801766,RIFCSPLOWO201FULL3610bCandidatus
1801770,RIFCSPLOWO201FULL3917Candidatus
1801771,RIFCSPLOWO201FULL3918Candidatus
1801773,RIFCSPLOWO201FULL4018Candidatus
1801774,RIFCSPLOWO201FULL4112Candidatus
1801775,RIFCSPLOWO201FULL4118Candidatus
1801776,RIFCSPLOWO201FULL4121Candidatus
1801779,RIFCSPLOWO201FULL4152bCandidatus
1801780,RIFCSPLOWO201FULL4217Candidatus
1801797,RIFCSPLOWO212FULL4614Candidatus
1801803,RIFOXYB1FULL3916Candidatus
1801808,RIFOXYC2FULL4316Candidatus
1801812,RIFOXYD2FULL3512Candidatus
1801814,GWA24115Omnitrophica
1801817,GWA2528Omnitrophica
1801818,RBG13469Omnitrophica
1801819,RIFCSPHIGHO202FULL4528Omnitrophica
1801820,RIFCSPHIGHO202FULL4611Omnitrophica
1801823,RIFCSPHIGHO202FULL5118Omnitrophica
1801826,RIFCSPLOWO201FULL4510Omnitrophica
1801829,RIFCSPLOWO201FULL5024Omnitrophica
1801831,RIFCSPLOWO202FULL4516Omnitrophica
1801834,RIFCSPLOWO212FULL5011Omnitrophica
1801835,RIFOXYB12FULL507Omnitrophica
1801839,bacteriumGWA24518
1801840,bacteriumGWA2478
1801841,bacteriumGWA25343
1801847,bacteriumGWF24352
1801849,bacteriumRBG134110
1801854,bacteriumRIFCSPHIGHO202FULL4521
1801856,bacteriumRIFCSPHIGHO202FULL4811
1801857,bacteriumRIFCSPHIGHO202FULL5017
1801860,bacteriumRIFCSPHIGHO202FULL6720
1801867,bacteriumRIFCSPLOWO212FULL4630
1801869,bacteriumRIFCSPLOWO212FULL5124
1801871,bacteriumRIFCSPLOWO212FULL6316
1801877,bacteriumRIFOXYC2FULL3812
1801880,CandidatusPacearchaeota
1801884,RIFCSPHIGHO201FULL4610Candidatus
1801885,RIFCSPHIGHO201FULL4616Candidatus
1801892,RIFOXYD1FULL3927Candidatus
1801896,GWC25813Desulfuromonadaceae
1801897,RIFCSPLOWO201FULL3912Candidatus
1801900,RIFCSPLOWO202FULL4814Candidatus
1801902,RIFOXYA2FULL3321Candidatus
1801904,RIFOXYA2FULL4118Candidatus
1801906,RIFOXYB2FULL327Candidatus
1801917,RIFCSPHIGHO201FULL5513Candidatus
1801918,RIFCSPHIGHO202FULL4916Candidatus
1801920,RIFCSPHIGHO202FULL5216Candidatus
1801925,RIFCSPLOWO201FULL5118Candidatus
1801930,RIFCSPLOWO212FULL5310Candidatus
1801931,RIFCSPLOWO212FULL5515Candidatus
1801934,RIFOXYB1FULL5435Candidatus
1801943,RIFOXYD2FULL5815Candidatus
1801944,RIFCSPHIGHO201FULL6931Phenylobacterium
1801951,GWC23926Planctomycetes
1801952,GWC24544Planctomycetes
1801957,GWF24151Planctomycetes
1801958,GWF2429Planctomycetes
1801959,GWF25010Planctomycetes
1801961,RBG134610Planctomycetes
1801962,RBG135024Planctomycetes
1801974,RIFCSPHIGHO202FULL4012Planctomycetes
1801980,RIFCSPHIGHO212FULL5236Planctomycetes
1801981,RIFCSPLOWO202FULL5016Planctomycetes
1801989,GWA24521Polynucleobacter
1801990,RBG13408Candidatus
1801992,RBG19FTCOMBO367Candidatus
1801997,RIFCSPHIGHO212FULL389Candidatus
1802000,RIFCSPLOWO201FULL4311Candidatus
1802009,RIFCSPLOWO212599Pseudomonadales
1802013,GWF1657Rhodobacteraceae
1802014,RIFCSPHIGHO202FULL62130Rhodobacterales
1802021,RIFCSPLOWO202FULL5816Rhodospirillales
1802034,RIFCSPHIGHO201FULL4098Candidatus
1802035,RIFCSPHIGHO202FULL3713bCandidatus
1802036,RIFCSPHIGHO202FULL3715Candidatus
1802040,RIFCSPHIGHO202FULL399Candidatus
1802041,RIFCSPHIGHO202FULL4013bCandidatus
1802055,RIFCSPLOWO201FULL3513Candidatus
1802056,RIFCSPLOWO201FULL3712Candidatus
1802057,RIFCSPLOWO201FULL3713Candidatus
1802060,RIFCSPLOWO201FULL3811Candidatus
1802061,RIFCSPLOWO201FULL3812Candidatus
1802062,RIFCSPLOWO201FULL3919Candidatus
1802063,RIFCSPLOWO201FULL4013Candidatus
1802064,RIFCSPLOWO201FULL4014Candidatus
1802067,RIFCSPLOWO201FULL4122Candidatus
1802068,RIFCSPLOWO201FULL4214Candidatus
1802069,RIFCSPLOWO201FULL4413Candidatus
1802072,RIFCSPLOWO202FULL3719Candidatus
1802074,RIFCSPLOWO202FULL3810Candidatus
1802089,RIFOXYC1FULL3814Candidatus
1802094,RIFOXYD1FULL4124Candidatus
1802095,GWA27023Candidatus
1802096,GWA27335Candidatus
1802107,RIFCSPLOWO202FULL7356Candidatus
1802114,RIFCSPHIGHO201FULL4522Candidatus
1802115,RIFCSPHIGHO201FULL4827Candidatus
1802117,RIFCSPHIGHO202FULL4513bCandidatus
1802126,RIFCSPLOWO201FULL4826Candidatus
1802128,RIFCSPLOWO202FULL4511cCandidatus
1802129,RIFCSPLOWO202FULL4714Candidatus
1802130,RIFCSPLOWO212FULL4426Candidatus
1802132,RIFCSPHIGHO201FULL4515Candidatus
1802135,RIFCSPHIGHO201FULL4921Candidatus
1802137,RIFCSPHIGHO202FULL4712Candidatus
1802138,RIFCSPHIGHO212FULL4112Candidatus
1802142,RIFCSPHIGHO212FULL4716bCandidatus
1802143,RIFCSPHIGHO212FULL4717Candidatus
1802146,RIFCSPLOWO201FULL4813Candidatus
1802154,GWF25914Sideroxydans
1802158,RIFCSPHIGHO201FULL4330Candidatus
1802160,RIFCSPHIGHO212FULL3830Candidatus
1802163,RIFCSPLOWO201FULL4610Candidatus
1802164,RIFCSPLOWO202FULL388Candidatus
1802165,RIFCSPLOWO212FULL3822Candidatus
1802166,RIFOXYC2FULL3518Sphingobacteriia
1802172,RIFCSPHIGHO212FULL6519Sphingopyxis
1802174,GWB13613Spirochaetes
1802177,GWB16080Spirochaetes
1802179,GWC12715Spirochaetes
1802181,GWC25213Spirochaetes
1802184,GWE132154Spirochaetes
1802189,GWF1496Spirochaetes
1802190,GWF1518Spirochaetes
1802193,RBG135114Spirochaetes
1802195,RBG164921Spirochaetes
1802196,RBG166719Spirochaetes
1802200,RIFCSPHIGHO201FULL3616Candidatus
1802202,RIFCSPHIGHO201FULL3925Candidatus
1802205,RIFCSPHIGHO202FULL3410Candidatus
1802206,RIFCSPHIGHO202FULL349Candidatus
1802207,RIFCSPHIGHO202FULL4222Candidatus
1802210,RIFCSPLOWO201FULL3313Candidatus
1802214,RIFCSPLOWO201FULL3812bCandidatus
1802216,RIFCSPLOWO201FULL4317bCandidatus
1802223,RIFOXYB1FULL3744Candidatus
1802224,RIFOXYB1FULL3837Candidatus
1802229,RIFOXYC1FULL3818Candidatus
1802241,GWF24489Sulfuricurvum
1802250,GWF2378Sulfurimonas
1802253,RIFCSPLOWO2123612Sulfurimonas
1802256,RIFOXYB12FULL359Sulfurimonas
1802259,RIFOXYD12FULL3339Sulfurimonas
1802270,RIFCSPHIGHO202FULL4711Candidatus
1802271,RIFCSPHIGHO202FULL4912Candidatus
1802274,RIFCSPHIGHO202FULL5223Candidatus
1802277,RIFCSPLOWO201FULL4732Candidatus
1802279,RIFCSPLOWO201FULL5421Candidatus
1802280,RIFCSPLOWO201FULL5916Candidatus
1802281,RIFCSPLOWO201FULL6025Candidatus
1802283,RIFCSPLOWO202FULL4813bCandidatus
1802284,RIFCSPLOWO202FULL5117Candidatus
1802291,GWC25631Syntrophus
1802301,RIFCSPHIGHO201FULL4622bCandidatus
1802306,RIFCSPHIGHO202FULL4332bCandidatus
1802308,RIFCSPHIGHO202FULL4412Candidatus
1802312,RIFCSPHIGHO202FULL4613Candidatus
1802313,RIFCSPHIGHO202FULL4718Candidatus
1802314,RIFCSPHIGHO212FULL4234Candidatus
1802315,RIFCSPHIGHO212FULL4516Candidatus
1802319,RIFCSPLOWO201FULL4515bCandidatus
1802320,RIFCSPLOWO201FULL4534bCandidatus
1802333,RIFCSPLOWO212FULL4415cCandidatus
1802335,RIFCSPLOWO212FULL4720Candidatus
1802337,RIFCSPLOWO212FULL4967Candidatus
1802338,RIFOXYD2FULL369Candidatus
1802342,RIFCSPLOWO202FULL7019Candidatus
1802348,GWD23827Tenericutes
1802352,GWF235184Tenericutes
1802354,GWF25713Tenericutes
1802362,RIFCSPHIGHO201FULL4817Candidatus
1802363,RIFCSPHIGHO201FULL5815Candidatus
1802367,RIFCSPLOWO201FULL4424Candidatus
1802370,RIFCSPLOWO2024220Candidatus
1802374,GWE1629Thiobacillus
1802376,TM6bacterium
1802380,GWC16184Treponema
1802382,RIFCSPHIGHO201FULL4623Candidatus
1802385,RIFCSPHIGHO201FULL6320Candidatus
1802389,RIFCSPHIGHO202FULL5313Candidatus
1802390,RIFCSPHIGHO202FULL5411Candidatus
1802391,RIFCSPHIGHO202FULL5719Candidatus
1802397,RIFCSPHIGHO212FULL5423Candidatus
1802399,RIFCSPHIGHO212FULL6025Candidatus
1802400,RIFCSPLOWO201FULL4717Candidatus
1802401,RIFCSPLOWO201FULL4724Candidatus
1802407,RIFCSPLOWO202FULL4812Candidatus
1802410,RIFCSPLOWO202FULL519Candidatus
1802418,RIFOXYB12FULL5810Candidatus
1802421,RIFOXYB2FULL4511Candidatus
1802424,RIFOXYC2FULL4719Candidatus
1802428,RIFOXYC2FULL4211Candidatus
1802431,GWF25119Verrucomicrobia
1802435,GWA15114Candidatus
1802436,RIFOXYB1FULL4216Candidatus
1802438,RIFOXYD1FULL4432Candidatus
1802439,RIFOXYD1FULL4619Candidatus
1802440,RIFOXYD1FULL5118Candidatus
1802443,GWA24615Candidatus
1802444,RIFCSPHIGHO201FULL4520Candidatus
1802448,RIFCSPHIGHO201FULL4922bCandidatus
1802451,RIFCSPHIGHO202FULL4712Candidatus
1802457,RIFCSPHIGHO212FULL4012Candidatus
